GOE 383 AIRFOIL
 1.0000000     0.0025000
 0.9915900     0.0046700
 0.9782200     0.0082800
 0.9638300     0.0123700
 0.9483400     0.0170300
 0.9316600     0.0223100
 0.9137400     0.0281600
 0.8945600     0.0344300
 0.8741500     0.0409200
 0.8526500     0.0475500
 0.8302900     0.0542600
 0.8073600     0.0609900
 0.7841400     0.0676600
 0.7608700     0.0742300
 0.7376800     0.0806400
 0.7145600     0.0868700
 0.6914300     0.0929400
 0.6681000     0.0988600
 0.6444600     0.1046900
 0.6205800     0.1104100
 0.5968400     0.1159800
 0.5737800     0.1212700
 0.5518200     0.1261300
 0.5310100     0.1304800
 0.5111300     0.1343200
 0.4918700     0.1376600
 0.4728700     0.1405400
 0.4538000     0.1430100
 0.4344500     0.1451400
 0.4148000     0.1469400
 0.3949600     0.1484400
 0.3752700     0.1496400
 0.3561000     0.1505100
 0.3376600     0.1510000
 0.3199900     0.1511100
 0.3030000     0.1508100
 0.2865500     0.1501100
 0.2704800     0.1490000
 0.2546700     0.1474800
 0.2390700     0.1455800
 0.2237200     0.1433100
 0.2086900     0.1407100
 0.1941100     0.1378200
 0.1801000     0.1347000
 0.1667700     0.1313800
 0.1542000     0.1278800
 0.1424000     0.1242200
 0.1313600     0.1204200
 0.1210600     0.1165000
 0.1114200     0.1124400
 0.1024000     0.1082600
 0.0939100     0.1039300
 0.0858800     0.0994400
 0.0782400     0.0948600
 0.0709800     0.0903000
 0.0641200     0.0859200
 0.0577200     0.0817700
 0.0518200     0.0778200
 0.0464100     0.0740300
 0.0414200     0.0703400
 0.0368300     0.0667300
 0.0325800     0.0632000
 0.0286400     0.0597500
 0.0250000     0.0563700
 0.0216400     0.0530700
 0.0185300     0.0498500
 0.0156700     0.0466900
 0.0130700     0.0435700
 0.0107300     0.0404700
 0.0086400     0.0373500
 0.0067900     0.0342300
 0.0051700     0.0311000
 0.0037700     0.0279800
 0.0025800     0.0248700
 0.0015800     0.0217700
 0.0007800     0.0187000
 0.0001700     0.0156500
-0.0002500     0.0126200
-0.0004900     0.0096200
-0.0005500     0.0066300
-0.0004200     0.0036700
-0.0000900     0.0007300
 0.0004300    -0.0021800
 0.0011400    -0.0050800
 0.0020600    -0.0079300
 0.0031600    -0.0107300
 0.0044700    -0.0134600
 0.0059900    -0.0161000
 0.0077200    -0.0186500
 0.0096800    -0.0210600
 0.0118800    -0.0233300
 0.0143500    -0.0254100
 0.0171100    -0.0272800
 0.0201600    -0.0289400
 0.0235100    -0.0304300
 0.0271400    -0.0317900
 0.0310100    -0.0330900
 0.0351400    -0.0343400
 0.0395500    -0.0355500
 0.0442900    -0.0367500
 0.0493700    -0.0379500
 0.0548300    -0.0391800
 0.0606900    -0.0404800
 0.0669700    -0.0418000
 0.0737200    -0.0431200
 0.0810000    -0.0443600
 0.0889000    -0.0455000
 0.0976000    -0.0465300
 0.1072500    -0.0474900
 0.1180100    -0.0484000
 0.1300200    -0.0492600
 0.1434000    -0.0500700
 0.1581500    -0.0508500
 0.1741900    -0.0516100
 0.1913600    -0.0522700
 0.2095500    -0.0527400
 0.2288400    -0.0529300
 0.2494000    -0.0528600
 0.2713600    -0.0525600
 0.2947300    -0.0520600
 0.3192000    -0.0514600
 0.3442000    -0.0508100
 0.3692100    -0.0500800
 0.3940100    -0.0492400
 0.4186600    -0.0482600
 0.4434200    -0.0471300
 0.4684500    -0.0458600
 0.4937600    -0.0444700
 0.5191900    -0.0429900
 0.5444500    -0.0414200
 0.5694100    -0.0397600
 0.5941000    -0.0379600
 0.6186900    -0.0360000
 0.6434300    -0.0338700
 0.6685200    -0.0316200
 0.6940300    -0.0293000
 0.7199000    -0.0269800
 0.7459700    -0.0246900
 0.7720700    -0.0224200
 0.7980900    -0.0201600
 0.8239700    -0.0179000
 0.8495800    -0.0156600
 0.8746000    -0.0134700
 0.8986000    -0.0113600
 0.9211400    -0.0093900
 0.9418300    -0.0075800
 0.9603700    -0.0059600
 0.9767600    -0.0045300
 0.9912400    -0.0032600
 1.0000000    -0.0025000
